Car_ID,Brand,Model,Model_Ye,Kilometer,Fuel_Type,Transmiss,Owner_Ty,Engine_CC,Max_Pow,Mileage_k,Seats,Condition_Score,Accidents,Price_USD
ID_18612,Vauxhall,Corsa,2023,91398,Electric,Automatic,First,1200,101,10.7,5,3,0,4614
ID_18613,Rivian,R1S,2020,202721,Hybrid,Manual,First,1600,108,11.7,5,2,0,2000
ID_18614,Mercedes-Benz,Clase A,2022,124406,Petrol,Automatic,First,1200,130,10.6,5,10,0,21656
ID_18615,Mitsubishi,L200,2018,7583,Petrol,Manual,First,1600,137,16.6,5,10,1,5962
ID_18616,BAIC,X35,2010,208987,Petrol,Automatic,First,1000,111,12.1,5,2,0,2000
ID_18617,Dongfeng,AX7,2022,142174,Diesel,Automatic,First,1000,120,10.8,5,4,0,2667
ID_18618,SsangYong,Rexton,2011,214309,Hybrid,Manual,Second,2000,184,14.9,5,4,1,2000
ID_18619,XPeng,G3,2012,125111,Diesel,Automatic,First,2000,182,20.7,5,1,0,2000
ID_18620,BAIC,X35,2018,127544,Hybrid,Manual,First,1000,93,16.2,5,8,0,2229
ID_18621,Jeep,Wrangler,2011,33132,Electric,Manual,First,4000,303,20.4,7,9,0,9622
ID_18622,NIO,ET5,2011,196365,Petrol,Automatic,First,1600,138,21.2,5,4,0,2000
ID_18623,Mitsubishi,Lancer,2013,125544,Electric,Manual,Second,1600,146,17.2,5,6,0,2000
ID_18624,Rivian,R1S,2020,24359,Hybrid,Automatic,Second,1600,113,18.2,5,5,0,4929
ID_18625,Geely,GX3,2019,178927,Diesel,Manual,First,1200,95,19.2,5,4,0,2000
ID_18626,Ford,F-150,2016,112379,Electric,Automatic,Second,1200,90,10.2,5,4,0,2000
ID_18627,Foton,Tunland,2015,37864,Hybrid,Automatic,Second,2000,190,11.6,5,6,1,2087
ID_18628,Wuling,Almaz,2015,17140,Diesel,Manual,First,2000,166,18.4,5,6,0,3597
ID_18629,Wuling,Almaz,2013,44612,Petrol,Manual,Second,1000,94,12.5,5,7,0,2000
ID_18630,FAW,Bestune T77,2016,115951,Diesel,Manual,First,2000,155,14.2,5,8,0,2000
ID_18631,Audi,A8,2018,214428,Electric,Automatic,Second,2500,173,10.8,5,2,0,2550
ID_18632,GMC,Yukon,2019,196340,Petrol,Manual,Third,2000,186,12.2,5,8,0,2000
ID_18633,Dongfeng,T5,2019,171930,Hybrid,Automatic,Second,1600,111,21.3,5,5,0,2000
ID_18634,Alfa Romeo,Stelvio,2017,173986,Hybrid,Automatic,First,1200,90,15.4,5,1,0,2000
ID_18635,BMW,X3,2012,194235,Diesel,Manual,First,1200,97,21.7,5,1,0,2000
ID_18636,Toyota,Yaris,2024,109505,Electric,Automatic,Third,1200,109,20.3,5,6,0,6780
ID_18637,Lada,Vesta,2012,48072,Diesel,Manual,First,2000,169,18.9,5,5,0,2000
ID_18638,Ora,Black Cat,2010,175341,Petrol,Automatic,First,1600,151,20.0,5,2,0,2000
ID_18639,Toyota,Yaris,2020,175716,Petrol,Manual,Second,1000,108,10.9,5,8,0,2166
ID_18640,Mercedes-Benz,EQS,2017,67192,Diesel,Manual,Fourth & Above,4000,304,21.1,2,6,0,11544
ID_18641,Toyota,Hilux,2024,202521,Petrol,Manual,Second,1000,99,13.3,5,2,0,2000
ID_18642,Changan,CS75,2010,211162,Hybrid,Automatic,Third,2000,171,11.7,5,1,0,2000
ID_18643,Kia,Rio,2018,189195,Electric,Automatic,Second,2000,151,19.7,5,9,0,2000
ID_18644,Cupra,Born,2013,36924,Hybrid,Manual,First,1600,146,15.6,5,10,0,4706
ID_18645,Toyota,Hilux,2010,50865,Diesel,Manual,First,1000,76,16.5,5,6,0,2000
ID_18646,Geely,GX3,2014,79854,Electric,Manual,First,1600,140,16.3,5,5,0,2000
ID_18647,Subaru,BRZ,2011,16027,Electric,Manual,First,1000,82,12.5,5,1,0,2000
ID_18648,Changan,UNI-T,2014,91615,Diesel,Automatic,First,1200,87,19.4,5,8,0,2000
ID_18649,DS,DS7,2016,182055,Petrol,Automatic,Second,1200,88,12.1,5,6,0,2000
ID_18650,Renault,Logan,2022,37692,Diesel,Automatic,First,1600,118,14.0,5,1,0,2000
ID_18651,Skoda,Superb,2012,138001,Diesel,Manual,Second,1600,146,14.3,5,8,0,2000
ID_18652,Seat,Arona,2021,77369,Hybrid,Manual,First,2000,152,11.8,5,10,0,6646
ID_18653,Land Rover,Discovery,2020,107840,Petrol,Manual,First,1600,106,13.8,5,4,0,11114
ID_18654,Toyota,Prius,2013,190637,Hybrid,Automatic,First,1000,86,17.7,5,9,0,2000
ID_18655,Infiniti,Q50,2020,140500,Electric,Automatic,First,1600,127,12.3,5,10,1,11141
ID_18656,Ora,Black Cat,2011,17633,Hybrid,Automatic,Second,1600,133,13.7,5,5,1,2000
ID_18657,Rivian,R1S,2022,91666,Diesel,Automatic,Second,2000,160,16.7,5,3,0,2106
ID_18658,Cupra,Leon,2020,126097,Diesel,Automatic,First,2000,188,18.8,5,4,0,2666
ID_18659,Chevrolet,Spark,2016,108532,Hybrid,Automatic,Second,1600,139,11.9,5,5,0,2221
ID_18660,Dongfeng,S30,2021,64602,Electric,Manual,Second,1200,127,18.6,5,1,0,2000
ID_18661,Ora,Black Cat,2013,132981,Electric,Manual,First,1000,77,14.3,5,7,0,2000
ID_18662,Great Wall,Poer,2010,83246,Petrol,Manual,First,2000,177,17.5,5,3,1,2000
ID_18663,Zotye,T600,2015,101043,Diesel,Automatic,First,1000,94,18.0,5,8,0,2612
ID_18664,Lincoln,Navigator,2010,124464,Diesel,Manual,First,4000,311,19.1,5,7,0,2514
ID_18665,Opel,Mokka,2020,63347,Petrol,Automatic,First,1600,160,18.9,5,7,0,4795
ID_18666,Mazda,Mazda 3,2019,159214,Electric,Manual,First,1600,145,18.2,5,4,0,2000
ID_18667,Rivian,R1T,2023,90189,Electric,Manual,Second,1200,90,20.4,5,9,0,12694
ID_18668,Ford,F-150,2019,27044,Electric,Manual,First,1600,107,18.9,5,3,0,2941
ID_18669,Seat,Toledo,2013,13928,Petrol,Manual,Second,2000,137,20.3,5,9,0,5679
ID_18670,Vauxhall,Corsa,2016,83458,Hybrid,Manual,First,1200,113,18.5,5,8,0,2000
ID_18671,Peugeot,5008,2022,63129,Electric,Automatic,First,1200,86,10.7,5,2,1,2000
ID_18672,Jeep,Wagoneer,2013,204399,Electric,Manual,Third,2500,170,14.2,5,1,1,2000
ID_18673,Seat,Leon,2023,146512,Hybrid,Automatic,First,1600,102,16.2,5,2,0,2011
ID_18674,Genesis,GV80,2019,166333,Electric,Automatic,Third,3000,229,16.8,2,5,0,8461
ID_18675,Cupra,Leon,2024,20111,Electric,Automatic,Third,1000,100,16.3,5,9,0,11746
ID_18676,BYD,Seal,2010,176142,Petrol,Manual,Second,2000,135,13.5,5,8,0,2000
ID_18677,Skoda,Fabia,2021,161222,Petrol,Manual,First,2000,178,16.8,5,7,0,6464
ID_18678,Nissan,March,2011,170342,Diesel,Automatic,First,1600,154,19.5,5,3,1,2000
ID_18679,MG,MG5,2022,49456,Petrol,Manual,First,1600,117,12.7,5,3,1,2536
ID_18680,Hyundai,Kona,2018,7263,Diesel,Manual,Second,1200,79,14.2,5,9,0,10635
ID_18681,Porsche,Taycan,2010,28989,Electric,Manual,First,4000,314,19.7,7,7,0,5572
ID_18682,Jeep,Wagoneer,2018,212476,Electric,Automatic,Second,1200,110,17.8,5,8,1,7219
ID_18683,NIO,ES8,2022,84706,Hybrid,Automatic,Third,1600,115,13.9,5,5,0,4979
ID_18684,Audi,e-tron,2022,77743,Diesel,Manual,First,1600,140,12.8,5,10,0,32454
ID_18685,Peugeot,208,2012,195759,Diesel,Automatic,First,1200,131,21.7,5,4,0,2000
ID_18686,Peugeot,208,2016,127077,Hybrid,Manual,First,1200,80,11.1,5,8,0,2000
ID_18687,JAC,SEI2,2018,191173,Petrol,Manual,First,1200,115,21.2,5,6,0,2000
ID_18688,Abarth,595,2012,118356,Hybrid,Automatic,Third,2000,148,20.0,5,2,0,2000
ID_18689,Lucid,Air,2017,111623,Petrol,Manual,Third,1200,80,19.1,5,9,0,3818
ID_18690,Audi,A4,2011,48634,Hybrid,Automatic,Third,2000,174,15.1,5,10,0,9375
ID_18691,DS,DS7,2024,7200,Electric,Manual,First,1600,106,11.1,5,1,0,2000
ID_18692,BMW,X7,2014,148384,Hybrid,Automatic,Second,3000,244,11.3,5,7,0,7799
ID_18693,Rivian,R1S,2012,178413,Petrol,Automatic,Third,2000,185,17.3,5,10,1,2000
ID_18694,Abarth,695,2023,165714,Hybrid,Automatic,First,2000,172,13.8,5,5,0,2459
ID_18695,Lincoln,Aviator,2022,137515,Petrol,Automatic,First,2500,193,15.1,5,2,1,3075
ID_18696,Jeep,Wagoneer,2011,167221,Diesel,Manual,First,2500,218,20.2,5,6,0,2158
ID_18697,Opel,Corsa,2019,143258,Electric,Manual,First,2000,136,16.8,5,8,0,2691
ID_18698,Lincoln,Aviator,2021,47138,Petrol,Manual,First,2500,196,15.3,5,9,0,20501
ID_18699,Changan,UNI-K,2010,190361,Electric,Manual,First,2000,150,19.9,5,7,0,2000
ID_18700,Nissan,Sentra,2024,24991,Hybrid,Manual,Second,2000,188,10.6,5,10,0,19399
ID_18701,Renault,Koleos,2014,189315,Hybrid,Manual,Third,1000,113,17.0,5,1,0,2000
ID_18702,Saturn,Ion,2013,165289,Diesel,Automatic,Second,1000,94,16.8,5,7,1,2000
ID_18703,Dodge,Durango,2017,123257,Diesel,Automatic,First,1200,119,15.2,5,4,1,2000
ID_18704,Lucid,Air,2021,212285,Electric,Manual,First,1000,90,20.1,5,9,0,2000
ID_18705,Cadillac,Escalade,2010,41509,Hybrid,Automatic,First,2500,221,18.1,5,8,0,5207
ID_18706,Great Wall,Poer,2013,15800,Electric,Manual,First,1600,137,17.8,5,7,0,3469
ID_18707,Mitsubishi,Outlander,2023,78526,Hybrid,Manual,Second,2000,143,15.1,5,4,0,4400
ID_18708,DS,DS4,2018,39239,Petrol,Automatic,Second,1600,147,18.3,5,2,0,2093
ID_18709,NIO,ES6,2016,94816,Diesel,Manual,First,1600,161,21.7,5,3,1,2000
ID_18710,Seat,Leon,2014,186543,Hybrid,Manual,Second,2000,178,16.2,5,1,0,2000
ID_18711,Jeep,Renegade,2020,72659,Diesel,Manual,First,4000,275,12.5,2,5,0,15343
ID_18712,Honda,Pilot,2015,91409,Diesel,Automatic,Second,1200,118,13.5,5,6,0,2146
ID_18713,Dodge,Hornet,2011,213528,Diesel,Automatic,Second,2000,160,13.9,5,2,0,2000
ID_18714,Opel,Astra,2022,95755,Hybrid,Manual,First,1000,95,15.5,5,9,1,7096
ID_18715,Ram,1500,2014,113041,Electric,Automatic,First,2000,185,15.8,5,10,0,2000
ID_18716,Foton,Sauvana,2022,70467,Petrol,Manual,First,1600,110,13.0,5,7,0,9473
ID_18717,Audi,A4,2022,82918,Petrol,Manual,First,4000,290,18.0,5,10,0,39251
ID_18718,Porsche,718,2023,191963,Hybrid,Manual,Second,2500,204,12.5,5,2,0,5250
ID_18719,Jeep,Compass,2020,3704,Electric,Manual,First,2000,145,20.4,5,1,0,2632
ID_18720,JAC,SEI3,2012,81056,Petrol,Automatic,Third,1000,89,17.6,5,8,0,2000
ID_18721,Saturn,Ion,2020,70822,Electric,Automatic,First,2000,165,10.2,5,8,0,9283
ID_18722,Ora,Black Cat,2013,68083,Hybrid,Manual,Third,1200,123,16.4,5,7,0,2000
ID_18723,Great Wall,Poer,2020,212888,Hybrid,Manual,Third,1200,86,10.0,5,7,0,2000
ID_18724,Haval,H6,2022,70316,Electric,Automatic,First,1000,105,17.8,5,5,1,3158
ID_18725,Infiniti,QX50,2016,87371,Petrol,Manual,First,2500,205,14.5,5,10,0,15557
ID_18726,Land Rover,Range Rover Sport,2019,42273,Hybrid,Automatic,First,2000,148,15.0,5,3,0,6957
ID_18727,Great Wall,Wingle 5,2017,18124,Petrol,Manual,First,1000,116,11.6,5,7,0,5833
ID_18728,Alfa Romeo,Tonale,2019,44270,Diesel,Automatic,First,1600,153,11.1,5,9,0,19604
ID_18729,Abarth,595,2011,118539,Hybrid,Automatic,First,1600,108,18.0,5,10,0,2000
ID_18730,Toyota,Corolla,2014,6756,Hybrid,Manual,First,1000,88,18.7,5,5,0,2406
ID_18731,JAC,T8,2020,149583,Electric,Automatic,First,2000,143,10.9,5,10,0,2155
ID_18732,Genesis,G90,2024,117494,Diesel,Automatic,First,2000,180,14.3,5,7,0,20017
ID_18733,Mazda,CX-50,2015,164382,Electric,Manual,First,1000,102,12.7,5,10,0,2000
ID_18734,Dongfeng,AX7,2012,94433,Hybrid,Manual,First,2000,149,20.8,5,2,1,2000
ID_18735,Tesla,Model 3,2013,181488,Electric,Automatic,Second,4000,291,19.5,2,6,0,2000
ID_18736,Genesis,G80,2023,140692,Diesel,Automatic,Third,2000,186,13.4,5,10,0,31254
ID_18737,Jeep,Grand Cherokee,2011,37465,Electric,Manual,Fourth & Above,4000,284,11.6,5,3,0,2430
ID_18738,Jeep,Grand Cherokee,2021,44785,Electric,Automatic,Third,3000,223,16.7,5,1,1,2496
ID_18739,Dodge,Hornet,2022,160876,Electric,Manual,First,2000,131,13.5,5,7,0,2705
ID_18740,Ford,Maverick,2015,100511,Hybrid,Manual,Second,1600,154,13.8,5,5,0,2182
ID_18741,Dodge,Durango,2018,170316,Hybrid,Automatic,First,1000,115,15.9,5,4,1,2000
ID_18742,Wuling,Hongguang Mini EV,2012,93823,Hybrid,Manual,Second,2000,176,17.2,5,10,0,2106
ID_18743,Abarth,695,2012,109465,Electric,Automatic,First,2000,158,12.9,5,5,1,2000
ID_18744,Genesis,G80,2013,59965,Hybrid,Automatic,Fourth & Above,2000,169,21.9,5,10,0,7586
ID_18745,Changan,UNI-K,2018,29601,Diesel,Manual,First,1600,154,19.7,5,3,1,2000
ID_18746,Great Wall,Wingle 5,2020,4394,Petrol,Manual,Second,1200,97,10.4,5,3,0,3699
ID_18747,Suzuki,Swift,2013,161429,Hybrid,Manual,Fourth & Above,1000,99,18.7,5,7,0,2000
ID_18748,Lada,Niva,2020,77118,Electric,Automatic,Second,1000,106,10.0,5,10,1,7862
ID_18749,BYD,Seal,2023,198270,Electric,Automatic,First,1200,120,14.7,5,5,0,3456
ID_18750,Mazda,MX-5,2010,29431,Hybrid,Automatic,First,1000,69,15.0,5,1,0,2000
ID_18751,Wuling,Almaz,2012,66790,Hybrid,Manual,Second,2000,172,19.9,5,6,0,2000
ID_18752,Ora,Good Cat,2014,203593,Petrol,Automatic,First,1600,135,17.0,5,1,0,2000
ID_18753,Opel,Mokka,2017,207580,Electric,Automatic,Fourth & Above,1600,147,19.6,5,1,0,2000
ID_18754,Volvo,XC90,2022,114525,Electric,Automatic,Third,3000,260,17.9,2,2,0,4805
ID_18755,Tesla,Model X,2018,37704,Diesel,Automatic,Third,4000,286,21.5,5,8,1,12171
ID_18756,Rivian,R1T,2024,110174,Electric,Manual,First,2000,133,18.3,5,8,0,13767
ID_18757,Tesla,Cybertruck,2024,159024,Diesel,Manual,First,4000,308,11.8,7,5,0,13615
ID_18758,Tesla,Cybertruck,2014,174530,Hybrid,Manual,First,4000,320,13.6,5,1,0,2000
ID_18759,Land Rover,Range Rover Velar,2020,88113,Diesel,Manual,Second,3000,221,21.1,2,5,0,9050
ID_18760,Nissan,Rogue,2020,184523,Petrol,Manual,First,1600,153,10.4,5,10,0,2000
ID_18761,Mitsubishi,Outlander,2015,146808,Petrol,Manual,Fourth & Above,2000,146,14.3,5,4,1,2000
ID_18762,SsangYong,Rexton,2013,49277,Petrol,Manual,Third,1200,103,21.7,5,10,0,4990
ID_18763,Zotye,T600,2014,70150,Hybrid,Automatic,First,1000,119,11.5,5,7,0,2000
ID_18764,Hyundai,Sonata,2010,184095,Hybrid,Automatic,First,1000,86,18.0,5,5,0,2000
ID_18765,FAW,Bestune T77,2019,146785,Hybrid,Automatic,First,2000,172,18.6,5,2,0,2000
ID_18766,Peugeot,3008,2018,121827,Electric,Manual,Fourth & Above,1200,81,19.0,5,7,0,4533
ID_18767,Brilliance,V3,2018,140055,Electric,Manual,Third,1200,118,17.2,5,8,0,2734
ID_18768,Cupra,Born,2020,211130,Petrol,Manual,First,2000,152,19.7,5,2,0,2000
ID_18769,Suzuki,Baleno,2014,137088,Electric,Manual,First,2000,162,14.5,5,1,0,2000
ID_18770,Hyundai,Creta,2013,175057,Petrol,Automatic,First,1200,80,14.2,5,8,0,2000
ID_18771,MG,MG5,2015,51172,Diesel,Automatic,Second,1600,141,10.3,5,1,1,2000
ID_18772,Dongfeng,T5,2010,102158,Petrol,Manual,First,2000,155,20.0,5,9,0,2000
ID_18773,Peugeot,5008,2024,186925,Diesel,Manual,First,1200,80,11.9,5,1,0,2000
ID_18774,Opel,Grandland,2019,144978,Diesel,Manual,Second,1600,117,11.6,5,7,0,2819
ID_18775,JAC,SEI7,2021,23629,Electric,Automatic,First,1600,105,17.8,5,9,0,10114
ID_18776,Tesla,Model X,2015,201946,Diesel,Manual,First,2000,180,18.7,5,7,1,3757
ID_18777,Hyundai,Kona,2024,206648,Electric,Automatic,Third,1000,109,21.6,5,5,1,2105
ID_18778,JAC,SEI7,2010,71911,Diesel,Automatic,Fourth & Above,1200,90,20.7,5,9,0,2000
ID_18779,Brilliance,V3,2018,214736,Diesel,Manual,Second,1600,159,20.7,5,1,0,2000
ID_18780,MG,ZS,2019,118669,Electric,Automatic,First,1000,77,17.3,5,2,0,2000
ID_18781,Volkswagen,Amarok,2023,185569,Petrol,Automatic,First,1200,101,18.9,5,10,0,6093
ID_18782,Jeep,Grand Cherokee,2023,219221,Hybrid,Manual,First,4000,272,10.3,2,7,0,16626
ID_18783,Lada,Granta,2021,132774,Diesel,Automatic,First,2000,139,21.5,5,10,1,6668
ID_18784,Acura,Integra,2015,38251,Petrol,Manual,Second,1600,150,11.5,5,8,0,13472
ID_18785,Mitsubishi,Outlander,2017,57186,Petrol,Manual,First,1000,75,20.6,5,2,0,2000
ID_18786,Wuling,Hongguang Mini EV,2024,33206,Diesel,Automatic,Second,1600,115,15.2,5,1,0,2000
ID_18787,Hyundai,Santa Fe,2020,11446,Diesel,Manual,Second,1600,128,16.7,5,2,0,2857
ID_18788,Cupra,Tavascan,2022,125109,Electric,Manual,Second,1000,112,17.0,5,7,0,5259
ID_18789,Chevrolet,Equinox,2022,98285,Diesel,Automatic,Third,1000,78,10.8,5,10,1,6349
ID_18790,Chevrolet,Cruze,2015,137032,Hybrid,Manual,First,1200,113,17.1,5,8,1,2000
ID_18791,BMW,M4,2019,78203,Hybrid,Automatic,Second,1600,111,13.1,5,9,1,11681
ID_18792,Opel,Corsa,2013,67843,Petrol,Manual,Second,1200,130,21.5,5,10,0,2000
ID_18793,NIO,ES6,2024,97928,Hybrid,Automatic,Second,1200,125,13.5,5,8,0,14447
ID_18794,Vauxhall,Corsa,2018,118694,Diesel,Automatic,First,1200,102,11.0,5,4,0,2000
ID_18795,Polestar,Polestar 3,2019,136040,Electric,Manual,First,1000,73,12.2,5,4,0,2525
ID_18796,MG,MG3,2012,202187,Petrol,Automatic,Second,1200,125,18.6,5,8,0,2000
ID_18797,Abarth,695,2021,56118,Electric,Automatic,Second,1600,121,10.4,5,6,1,4093
ID_18798,Dongfeng,AX7,2013,112139,Electric,Automatic,First,1000,109,13.6,5,1,0,2000
ID_18799,Zotye,SR9,2014,151330,Electric,Manual,First,1200,95,18.0,5,2,0,2000
ID_18800,Foton,Sauvana,2011,169921,Electric,Manual,Third,1200,86,11.4,5,9,0,2000
ID_18801,Dodge,Hornet,2010,19926,Petrol,Automatic,First,1600,152,15.9,5,1,1,2000
ID_18802,Jeep,Compass,2010,37598,Petrol,Manual,Second,4000,328,13.2,2,8,0,7734
ID_18803,Seat,Ateca,2024,35991,Electric,Automatic,First,2000,144,10.3,5,3,0,5355
ID_18804,Genesis,G90,2017,20308,Hybrid,Automatic,Second,2000,132,10.3,5,8,0,17799
ID_18805,BMW,Serie 7,2015,210254,Diesel,Manual,Third,4000,308,14.8,2,4,0,3146
ID_18806,Honda,ZRV,2019,167486,Petrol,Automatic,Second,1600,102,14.2,5,1,0,2000
ID_18807,Wuling,Almaz,2019,167430,Hybrid,Automatic,Second,1000,92,16.9,5,3,0,2000
ID_18808,Ford,Explorer,2021,151035,Hybrid,Manual,First,1000,100,11.9,5,7,0,4462
ID_18809,Jeep,Renegade,2013,48467,Petrol,Manual,Second,2500,208,21.7,5,6,0,5875
ID_18810,Great Wall,Wingle 5,2023,161992,Diesel,Automatic,Second,1200,112,17.3,5,4,0,2000
ID_18811,BMW,Serie 3,2012,186281,Petrol,Automatic,First,4000,271,19.5,7,5,0,2287
ID_18812,Genesis,GV70,2015,2663,Electric,Automatic,First,2500,200,13.4,5,7,0,10186
ID_18813,Lucid,Air,2018,185211,Electric,Manual,First,2000,167,17.4,5,10,0,3066
ID_18814,Mitsubishi,Lancer,2014,205004,Hybrid,Automatic,First,1000,82,14.2,5,3,0,2000
ID_18815,Abarth,595,2013,97605,Diesel,Automatic,Second,1000,78,14.2,5,6,0,2000
ID_18816,MG,RX5,2015,33391,Electric,Manual,Second,1600,140,15.2,5,5,0,3433
ID_18817,Vauxhall,Insignia,2011,153731,Diesel,Manual,First,1200,124,17.0,5,2,0,2000
ID_18818,NIO,ES6,2020,175285,Diesel,Automatic,Second,1000,82,10.4,5,6,0,2478
ID_18819,Toyota,Camry,2024,94259,Petrol,Manual,First,2000,189,21.0,5,2,0,3394
ID_18820,Dongfeng,S30,2020,151523,Electric,Automatic,Fourth & Above,2000,181,12.7,5,7,0,5737
ID_18821,Geely,Emgrand,2019,134596,Hybrid,Manual,Fourth & Above,1000,111,17.0,5,4,0,2856
ID_18822,GMC,Sierra,2016,68391,Petrol,Manual,First,1000,60,14.2,5,7,0,4629
ID_18823,Rivian,R1T,2013,82125,Hybrid,Manual,First,1200,107,14.6,5,3,0,2000
ID_18824,Ford,Edge,2019,109402,Petrol,Automatic,First,1600,155,21.2,5,5,0,3550
ID_18825,Vauxhall,Astra,2012,105681,Petrol,Automatic,First,2000,164,11.0,5,2,0,2000
ID_18826,Hummer,EV,2017,75879,Diesel,Automatic,First,1200,133,14.0,5,6,0,3638
ID_18827,Mitsubishi,Outlander,2021,30353,Hybrid,Automatic,Second,1000,62,18.9,5,1,0,2000
ID_18828,Skoda,Kamiq,2018,42625,Diesel,Manual,First,2000,139,15.4,5,2,1,2000
ID_18829,GMC,Acadia,2014,62515,Petrol,Automatic,Second,2000,139,16.4,5,9,0,3091
ID_18830,Wuling,Almaz,2023,65058,Hybrid,Automatic,Second,1200,108,12.3,5,2,0,2625
ID_18831,Mitsubishi,Montero,2020,108425,Diesel,Manual,Second,1600,147,14.5,5,6,0,4111
ID_18832,SsangYong,Tivoli,2020,128700,Hybrid,Manual,First,1000,72,19.7,5,5,0,2000
ID_18833,Volkswagen,ID.4,2020,162690,Diesel,Automatic,First,1600,108,15.7,5,10,0,6553
ID_18834,Ram,3500,2021,98682,Petrol,Automatic,First,1200,97,13.3,5,3,0,2630
ID_18835,MG,ZS,2020,180074,Hybrid,Automatic,First,1200,116,20.1,5,4,0,2000
ID_18836,Opel,Astra,2021,126335,Diesel,Automatic,First,1600,111,19.3,5,8,1,4746
ID_18837,Land Rover,Range Rover Velar,2016,124306,Electric,Automatic,First,1200,125,10.9,5,6,0,5370
ID_18838,Ora,Good Cat,2010,138564,Electric,Manual,First,1200,103,16.9,5,4,1,2000
ID_18839,Seat,Leon,2010,165636,Electric,Manual,First,2000,153,19.7,5,3,0,2000
ID_18840,Changan,UNI-K,2013,137292,Petrol,Manual,First,1600,157,20.0,5,5,0,2000
ID_18841,FAW,Vita,2023,148703,Hybrid,Automatic,First,2000,156,11.7,5,3,0,2000
ID_18842,Nissan,Frontier,2013,81040,Petrol,Automatic,First,1200,108,18.4,5,9,0,2000
ID_18843,Ford,Mustang,2017,205448,Petrol,Manual,First,1600,148,20.8,5,10,0,2000
ID_18844,Hyundai,Tucson,2023,129393,Diesel,Automatic,First,1200,81,15.6,5,7,1,3033
ID_18845,Infiniti,QX50,2024,218509,Petrol,Manual,Third,2000,170,13.7,5,9,0,18809
ID_18846,Mercedes-Benz,Clase C,2024,211781,Electric,Automatic,Second,1200,94,11.6,5,7,1,13052
ID_18847,GMC,Terrain,2011,96325,Petrol,Automatic,Second,1000,106,21.1,5,7,0,2000
ID_18848,GMC,Sierra,2011,148404,Electric,Automatic,First,1200,97,14.2,5,8,0,2000
ID_18849,Skoda,Kodiaq,2023,173862,Petrol,Manual,First,1600,108,15.1,5,4,0,4689
ID_18850,Lincoln,Corsair,2019,216292,Hybrid,Manual,First,3000,248,14.1,7,5,0,9599
ID_18851,Alfa Romeo,Stelvio,2018,193231,Electric,Manual,First,3000,238,16.0,7,8,0,8857
ID_18852,Hyundai,Kona,2011,112902,Electric,Manual,First,1000,118,15.5,5,4,0,2000
ID_18853,Great Wall,Poer,2015,2310,Petrol,Automatic,First,1600,137,18.5,5,3,0,2687
ID_18854,JAC,SEI3,2020,155322,Petrol,Manual,Third,1600,135,10.0,5,9,0,4014
ID_18855,SsangYong,Rexton,2010,65239,Hybrid,Automatic,First,2000,185,17.7,5,9,0,2000
ID_18856,Nissan,Altima,2015,149476,Petrol,Manual,First,2000,188,15.5,5,6,1,2000
ID_18857,Opel,Mokka,2012,71464,Diesel,Manual,Second,1600,123,10.9,5,6,1,2000
ID_18858,Honda,CR-V,2024,13727,Electric,Automatic,Third,1000,102,16.4,5,1,0,2369
ID_18859,Polestar,Polestar 3,2011,3762,Electric,Automatic,Second,1200,115,19.9,5,2,0,2000
ID_18860,Volkswagen,Jetta,2022,206906,Diesel,Manual,First,1600,115,19.0,5,5,1,3425
ID_18861,Brilliance,V3,2024,144387,Petrol,Manual,Fourth & Above,1200,126,19.8,5,10,0,6613
ID_18862,Mercedes-Benz,Clase E,2015,154386,Petrol,Automatic,Third,1600,119,12.3,5,6,0,4745
ID_18863,Rivian,R1S,2021,209929,Hybrid,Manual,Second,1200,106,21.7,5,9,0,2569
ID_18864,Toyota,Highlander,2022,117601,Hybrid,Manual,First,1000,66,11.3,5,4,0,3107
ID_18865,Abarth,695,2018,177477,Hybrid,Manual,First,1200,117,13.2,5,10,0,2000
ID_18866,Skoda,Kodiaq,2020,78949,Diesel,Manual,First,1000,78,19.2,5,2,0,2000
ID_18867,Nissan,370Z,2012,144405,Petrol,Automatic,Third,1200,121,20.9,5,8,1,2000
ID_18868,GMC,Terrain,2022,29958,Petrol,Automatic,First,1200,100,20.4,5,9,0,15149
ID_18869,Lucid,Air,2024,201252,Hybrid,Automatic,First,1000,97,21.6,5,10,1,6896
ID_18870,Mazda,CX-5,2012,190886,Petrol,Automatic,Fourth & Above,1200,112,21.8,5,7,0,2000
ID_18871,Toyota,Highlander,2023,192002,Diesel,Automatic,First,1200,78,14.4,5,5,0,3017
ID_18872,Genesis,GV80,2011,103313,Hybrid,Manual,First,1200,86,13.8,5,3,0,2000
ID_18873,Land Rover,Range Rover Sport,2019,89763,Diesel,Manual,First,1600,160,17.4,5,1,0,2476
ID_18874,Skoda,Fabia,2013,22645,Electric,Manual,Second,2000,149,17.6,5,8,0,4475
ID_18875,Zotye,T600,2011,196356,Electric,Automatic,First,1200,109,18.9,5,5,0,2000
ID_18876,Rivian,R1S,2019,187746,Petrol,Automatic,First,1200,92,19.4,5,6,0,2000
ID_18877,DS,DS7,2022,151021,Hybrid,Automatic,First,1200,119,18.3,5,5,0,2211
ID_18878,Dongfeng,T5,2019,29862,Hybrid,Manual,Second,1000,91,13.5,5,3,0,2141
ID_18879,Rivian,R1T,2013,115663,Diesel,Automatic,Third,2000,172,17.5,5,2,0,2000
